x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,y
0.5111152168927062,1.4065118750003656,2.700931132858651,-3.02254563767284,1.9806525793883378,3.038699228076002,0.647982865780254,0.6445996953428184,0.1856446019769682,0.6499879314485842,9.292374529608557
-0.126437155394365,0.6657076515865139,2.8631814254767516,-0.8706928014259132,-0.6367847725376161,-0.3064991214840569,0.768836647918091,-3.767788853765463,3.3483504913275435,0.4231679420747799,2.394867467617125
0.42584075725836157,1.580779871640113,2.6716584370410135,1.6922330542727178,-1.2008947142177848,2.770607712215228,1.8075630350615985,-3.6222748710786012,3.169021717592027,0.7613455562830862,0.25438185206887687
-1.7570095001703936,2.109735924297139,2.6454609491609595,1.4245559612807828,-0.301709078896119,3.6584050316511725,0.798284142878036,-3.386660673387345,0.4428735161090388,0.4664990500566807,-7.689825162444583
0.04431813363372794,1.851658985670675,3.1964300666055907,0.9685411362857028,3.5949250268381605,1.531165600352709,4.603536447938984,1.9099705187913676,3.5729582951408894,0.5494770016688378,1.4001946278752377
1.7514882984239537,1.7906883282792767,1.7014464402907719,-3.455543588387254,0.1222142125834913,2.5051747099644155,2.6212892370656586,-2.1821240712852017,2.031331982326334,0.11859248220208729,14.969595483879285
-2.8519898743426357,-0.6478551578654383,2.1010588607207845,1.6942361605373684,2.3787717623867177,1.047964951508419,5.341714328755491,-2.5244222162049725,0.2901548167626159,0.32517972386301836,-8.833828813561837
0.184611136956499,-1.74176387852436,2.5132803429905115,-1.1210054482687113,0.7297106413071537,5.093501903103898,2.1112534069882,-3.9333173379457254,-1.840023713793502,0.47492381648833054,4.983506949911311
0.44749168911336445,2.4027909924826862,2.1350662085353793,0.8898265271432733,1.2119638809369118,3.194446246830184,2.898429427147979,-3.8168196458112895,1.7569706513603591,0.37221393366518923,2.844472565745181
1.5456609284603564,1.4827431908267452,2.3019837308780295,0.8615121067823708,1.4463356939168885,2.85891727295127,0.9223117505364911,-0.7569299813200567,1.0344254623692601,0.33526385788508456,5.2206655563263755
0.5164657066062932,0.976264841723203,3.143870891445022,-2.434873836688783,3.4725341133737953,5.610501981143971,0.9508516010129058,0.33342344541753377,1.474497744318069,0.3614193897476313,8.217889026211047
-0.359557680977808,1.7637443305581701,2.4255145130211373,-0.4076309144940442,2.2014066369497094,3.6545206656207645,0.9741564893615635,0.6324734541433568,0.7482802058451057,0.7654898519530449,0.7550188003501289
0.1021024737140539,3.120040929232505,1.585394486143013,2.0570857536764455,1.9620397683844213,0.9587640907759964,0.6085989050707152,-0.33671055055267995,-0.25824262365875095,0.3361141945541493,-2.639495726298806
-1.5290529683858765,2.5548842824310514,2.2883291353328605,-1.9217082195087203,3.0560381185334355,3.492271568357645,0.6135936977513814,-0.3235098228572939,0.5302706691367091,0.4756418036738569,-0.37719455495473286
-1.0431553013008443,2.058442630082154,2.529056587066936,0.7901670880092091,0.7401637634861017,5.73136419657255,2.622785582692013,2.0251374821302166,1.7773010145395434,0.3895392487579691,-2.859807227426194
-2.3699839755827927,0.024601803884092055,2.5198447662281636,2.2483062357632244,2.78201157234172,-0.8350922085089102,0.5972916944935556,-1.68343892319906,0.610187095888368,0.48685701384548064,-11.30972151474747
1.5818413200819124,0.16753011673313611,2.778018720673207,-1.3362129462236458,2.5815631141904776,3.38613704907696,0.8931741341670003,-2.0982574559284837,0.6035403569231319,0.5463223972322202,8.956894811711031
0.13022024653118436,-1.6250451495044778,2.737194287377737,-1.1741979638500872,2.567879235892239,0.09784472620514517,2.3221518636918277,2.834593504254647,-0.6713257968634108,0.27029725916936814,5.145982060694877
-1.7825574444544592,1.696864821273412,2.4305869507370073,-0.7846249447485585,1.3139799565061907,4.715216577464725,0.5109707700151407,1.5141104617286807,1.1003205299561025,0.2741395906937777,-3.446027026071174
-0.12010025227238202,2.219489917207283,1.9034801208772834,1.3542354500166622,0.9752221250670856,3.4847917074887986,1.2450776335023308,-0.18506840733703633,-0.22312513563628245,0.7319507591382127,-1.6549862684249859
1.1230867939920655,2.309195850810663,2.279430374181219,-0.864291669583034,0.4562116257967015,5.558926450786966,0.40306118348303227,-1.7967613957279438,2.010378819667924,0.7153125749085312,6.984928275801139
0.8899092556361377,1.7429735184044535,2.188611721689101,-0.5825242639557482,0.5313811620401544,3.6870450346820087,1.9386778909469655,-2.907345443371052,0.19248900974679994,0.4245889863816085,5.877930308928434
-1.7986940584329618,0.8305264559499548,2.3574480986568718,-2.1660950613783365,0.39958421872980976,-0.8794677478964872,0.3696961333819122,-3.7006304260001883,0.6747255004546673,0.5622743021846701,-0.29739114363643027
-4.887374342231366,0.37929479189884174,2.8455842676289436,2.4300703921131444,1.940217314191291,2.57247691080584,0.3001293309550275,2.8189228639299335,3.380381922318809,0.59587362356641,-18.40050324139311
0.05354051885493183,0.09209872430015842,2.702051374781876,1.8541249238193895,1.2259964240759136,5.3256764453130865,1.9018087247839797,0.747084011177531,0.6627683550293534,0.19859943547931036,-1.583998423499328
-1.7416174845735264,0.8202326659182809,2.912002856870843,0.10152587817074554,2.017680237216023,0.6261210291993038,3.354179553873786,-3.6333640567049654,0.5153677022536163,0.6294569385828133,-3.5551433275608644
0.371258508372701,-0.07560887928609361,2.307958398198603,2.263360428759512,2.085458423583365,-0.41972517074080595,0.43563764454489395,-2.731300816841965,1.6441841844888239,0.5208840854463862,-1.937089570273397
0.8303785436707376,2.931549471509446,3.2541803841423667,0.6219866004842798,0.22829273485400026,4.039215084552892,2.8985767474923807,-1.7634858547742072,-0.9637879824482185,0.32716531547508854,4.592848442201421
1.0590863556287353,-0.43260870837216103,2.83641925629836,2.2546337951149766,0.19227776146892483,2.5175599685738397,2.5493414953968343,-1.895427298289488,2.3758902539563787,0.41292515757440845,1.7589413101525604
1.9426366803699442,0.7832413954218546,2.5561173409209785,-2.5307847995622215,1.225607540192025,-0.6668331702370888,0.7894695298918042,0.38712791377015154,2.093334047801154,0.4091742063801492,12.247444731138927
1.2308996853082248,-1.1298402547739617,2.8016732921889846,-2.147255558581515,0.5698551316634627,0.9594066270759685,1.0317263079612058,-0.8044510145050792,1.576896919362198,0.537391786345007,10.688360961567435
1.9493683602976302,1.3262103474278715,2.1621197926844844,1.8110947818303647,0.4435054325684571,1.287240533501667,3.458907731009702,3.0577328340957326,-2.714807242823941,0.5069347455670001,6.1031937565179
1.4306844805294632,0.9973779192671568,1.4456228920197893,-0.9807536502402767,3.534824410889845,3.6750303459125133,7.83173849261966,1.7552856048625713,0.7146471316766456,0.6596179222068271,11.220399564176995
1.552704603631034,0.6075306109965066,2.1966518154651107,-1.2730537753845912,-0.3400257262528954,2.301201544975363,2.8853316108048612,3.285860554480636,-0.4001528486058663,0.7278461331453419,10.489755529337982
-0.5572153950168817,-0.026061592633059405,2.8737284786210844,1.026012138304064,3.9276773127336124,2.410332285927596,2.065647444201261,2.9025490012756174,2.2365174623554944,0.6044257192249397,-1.9012904183422916
-2.305057003725328,1.0027080191463782,2.5401080198444816,0.2819539610161579,1.8466516600309064,4.646225897162042,3.829204245394813,3.370953067947644,2.157817195981613,0.1459609038106405,-4.846743343302002
2.975178356275377,0.4010930209843384,2.4315827636610634,-1.4355704013965438,2.6834859396215114,0.9489196895102419,1.9656031256648099,3.840091602310115,1.426810878813851,0.29965706888835847,13.059947203161766
