x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,y
0.30471707975443135,-2.587049359950015,1.6877514350788163,-1.621778597346415,2.5896304162273527,1.9132775190706852,1.3534202731841467,-1.1151913554117359,-0.40282467111081804,0.2234278848650696,6.075921040069275
-1.0399841062404955,-1.5834329568388563,2.686133610170275,-0.6079479413157176,-1.2471655124720704,1.3058604200829538,0.31722627832170097,2.8450732295925754,-0.5752178401327828,0.15695545076569076,-1.8387786671553679
0.7504511958064572,-0.4957279486304972,2.1968212159504357,1.8091436302012736,3.401312685515638,4.760251104833521,1.2769185701426078,-0.948580165143861,-0.36958042683042985,0.36558906019893284,1.1117255702733768
0.9405647163912139,-1.1228760479333157,1.5117099553825843,0.46054235995368575,1.300007962327383,2.0579291141573526,1.3950810938729032,0.025829276806642376,0.46316087112727944,0.7046540177171788,4.206642249402091
-1.9510351886538364,-1.7806763444867104,1.3938420813173997,-0.47435908638838997,-2.975335320947264,3.8133542927375625,0.1302706619046797,1.4756147035306881,0.6391177730333506,0.13682293168365747,-4.689877971206049
-1.302179506862318,-1.8090549540694107,0.846752590666793,-1.8443567169031403,0.48924085745224155,1.9335268175608689,3.1026207366321295,0.3064806124752968,-0.23103158837459842,0.18744690064111041,1.4046564670482413
0.12784040316728537,-1.8548044772952506,2.203513224506776,0.4010931255643273,1.9809217313844107,0.6590603520941773,1.6338143275269887,1.4615490444738395,0.948937494316759,0.4245385711088389,1.2052078065127285
-0.3162425923435822,-2.055411554390731,1.7517887169240494,-1.6309694362585097,0.6444641904403499,4.315757650804237,2.4410831989685895,0.9698152091430914,-0.07897418101747768,0.6123947388065519,4.37610155808167
-0.016801157504288795,1.7379594527312738,0.33946313035554,0.17017628419010533,2.07250871649036,0.0020845845155192944,0.5969787782952937,0.6513781379940884,-0.5042264181236554,0.12822575239577555,0.5426430886693671
-0.85304392757358,-0.642986714577334,1.62499958906142,1.0078020330869717,-0.27503625156844325,0.2797043698722501,0.29173770454245695,0.8978934432704708,0.19841557490736433,0.420359321086716,-4.767354335626586
0.8793979748628286,0.06411086528568632,1.3692761795215336,-0.30565860682085466,-0.9589735591814113,1.8219220294852163,0.0473351402275015,1.794986172469506,-1.3593864184938602,0.43719352999129196,4.061855746479523
