t,x,v,a
0.5000055556172847,12.98724917060525,31.14392595253321,-3900.609112102691
0.5100056667296303,13.12474459310525,13.502550719991632,1001.9033538600024
0.520005777841976,13.247923610605252,-3.2791536895542777,-3173.1038104069385
0.5300058889543217,13.08904482560525,-31.324420072020303,-2666.480600137837
0.5400060000666673,12.67516207560525,-57.39862360542929,-4194.871466580284
0.5500061111790131,11.842486595605251,-112.49115108443289,-4129.600248326402
0.5600062222913588,10.62267946810525,-135.138024699708,-1851.1551375335366
0.5700063334037044,9.306022365605251,-134.55641928706154,-2714.417697351433
0.5800064445160501,7.80345217310525,-157.61149949165815,627.4392816727996
0.5900065556283959,6.314525168105249,-151.96413161588703,-1300.5496234159764
0.6000066667407415,4.84989008310525,-118.85555224307836,4386.952848034041
0.6100067778530872,3.58584528560525,-155.1579133790313,-2590.5297692123204
0.6200068889654329,2.04090826810525,-151.14491571838738,2442.5079211415286
0.6300070000777787,0.6853095356052501,-150.14613794104176,-8224.010603663362
0.6400071111901243,-1.22039233439475,-193.87261408590757,2963.6679458646286
0.65000722230247,-3.0732606268947498,-190.13391312749434,-1617.3102966721344
0.6600073334148157,-4.956163381894751,-177.67141897618694,1410.08455801534
0.6700074445271613,-6.693151064394749,-166.42481731481598,1581.1273882506175
0.6800075556395071,-8.171059849394748,-115.63409916239948,4231.581988277005
0.6900076667518528,-9.22207150689475,-94.62387236195809,1505.1174961370489
0.7000077778641984,-10.13134885189475,-82.61720814582077,1376.2232605011577
0.7100078889765441,-10.927859471894749,-72.072944430608,2444.3762233731486
0.7200080000888899,-11.53590543189475,-49.956567670857794,1416.8547700635881
0.7300081112012355,-12.05271420439475,-57.41720877392504,-1104.2115053075631
0.7400082223135812,-12.68676846689475,-48.254758205063126,5333.496575878503
0.7500083334259269,-12.98859433689475,-30.228912494462065,-28.790303954839146
0.7600084445382727,-13.200223666894749,8.46441419990856,5278.421849781691
0.7700085556506183,-12.97510434689475,38.27214262424559,4813.04472291799
0.780008666762964,-12.33207364439475,87.07927794171746,3154.2557542594514
0.7900087778753097,-11.43489773939475,81.44353831174203,1063.754929357572
0.8000088889876553,-10.388891271894751,127.68491388797088,2296.483016193324
0.8100090001000011,-9.128420081894747,113.01880959649498,-1625.1129545266122
0.8200091112123468,-8.05317105689475,101.17423695432058,762.2694478965404
0.8300092223246924,-6.90276135939475,127.62847289009949,636.3517836136125
0.8400093334370381,-5.626125921894751,121.20060368666259,-1708.9539101137343
0.8500094445493839,-4.39427014689475,147.9312329263705,3750.254347125894
0.8600095556617295,-2.85868085439475,148.04662851918283,1217.8057996978387
0.8700096667740752,-1.20696248189475,180.98442353961912,3741.401356361901
0.8800097778864209,0.8369251206052499,208.3002956515537,-2279.6472028289318
0.8900098889987667,2.69051825060525,167.55922246017474,19.47123604913577
0.9000100001111123,4.513900705605249,175.09202963638631,-4449.389860521373
0.910010111223458,6.06276674810525,143.12746880212,-3773.7472000533635
0.9200102223358037,7.28988222560525,113.44326550526603,-2126.342809650214
0.9300103334481492,8.311167018105252,112.7022696136487,4318.900747827165
0.9400104445604952,9.55899477560525,109.18904089995476,-4231.455091096303
0.9500105556728408,10.50826830560525,80.18911912488693,-4245.101881580369
0.9600106667851864,11.19827517560525,80.04632146154495,3457.172822656785
0.970010777897532,12.09061159810525,86.92643301501334,-1301.2261833813882
0.980010889009878,12.86108004310525,61.017205523517305,-4306.455711888805
0.9900110001222236,13.208734155605253,21.052134459796207,-837.3386921631522
1.000011111234569,13.35684237060525,-9.925213468623724,-5948.524964603061
1.0100112223469149,13.03403383810525,-47.030758680209374,-3347.6657874368057
1.0200113334592606,12.414244108105253,-70.37781926554271,-1741.8163985742685
1.0300114445716062,11.643118313105251,-80.06069430184152,725.9603735285618
1.040011555683952,10.946936058105251,-73.55395447475803,-5176.388585975115
1.0500116667962978,9.93666613060525,-109.17054760543533,146.15956445556913
1.060011777908643,8.81595812560525,-119.5685790704772,539.9968311218399
1.070011889020989,7.73001101060525,-111.10059453523468,-2204.1963107939446
1.0800120001333346,6.46544558060525,-140.5903876172224,-1261.2881646563874
1.0900121112456804,5.0356225081052495,-147.16242696875122,-815.6309495665519
1.1000122223580262,3.4888256731052496,-170.68250988158763,-3231.554980220226
1.1100123334703718,1.66507637810525,-190.32109192270673,-260.07419547624886
1.1200124445827175,-0.14258717189475,-169.99158193366065,810.7506392679534
1.130012555695063,-1.8367753943947505,-181.2697762439916,-2179.9267188756967
1.1400126668074089,-3.54754071439475,-155.24919036483146,1212.163262590344
1.1500127779197546,-5.015732166894751,-127.25347668177278,3818.268479424525
1.1600128890321002,-6.178348054394751,-128.9694306153964,-2606.1121916805714
1.170013000144446,-7.46162518689475,-116.61525851050556,2336.067117782899
1.1800131112567918,-8.52387555189475,-106.44979121139818,-3332.1378137587417
1.190013222369137,-9.74768475939475,-119.27943590821337,499.63677802732855
1.200013333481483,-10.871729711894751,-79.64779688964654,5570.164372755968
1.2100134445938286,-11.67748593689475,-90.53315831484065,2116.091474961526
1.2200135557061744,-12.37074338689475,-52.66434770907904,3877.3394542148235
1.2300136668185202,-12.74670133189475,-28.54005800971845,3551.8422251072648
1.2400137779308658,-12.762072726894749,27.935083606733542,4782.022524811465
1.2500138890432115,-12.357664464394748,37.82985641359255,-1078.9502479280527
1.260014000155557,-11.95899075689475,45.83912092077412,558.1959454388307
1.2700141112679029,-11.450863926894751,59.52294462660052,1487.3440723583262
1.2800142223802486,-10.80238858439475,65.53317684550098,-144.29536838244348
1.2900143334925942,-10.103211641894749,77.65672988785445,1534.7866305620282
1.30001444460494,-9.20469846189475,104.57691764633546,-518.5362455305985
1.3100145557172858,-8.27814496189475,112.59531405205325,6537.018567999259
1.320014666829631,-6.916477331894749,152.46379818898083,3940.437108269067
1.330014777941977,-5.35099484689475,143.3708245981394,-531.5067572910084
1.3400148890543226,-3.8581730393947504,161.9906014594248,6058.05371183938
1.3500150001666684,-2.03406720439475,167.94672402955072,-1384.6666478664301
1.3600151112790142,-0.3428938843947499,161.87180652937928,148.8277239120289
1.3700152223913598,1.26093390060525,137.16616116461023,-2935.6117443470102
1.3800153335037055,2.63695315310525,145.5256605302519,487.91965716101186
1.3900154446160513,4.01092646310525,128.71382970544335,524.3674971953587
1.4000155557283969,5.3464892081052495,138.4932234193103,736.1928648852299
1.4100156668407426,6.7521423581052495,153.86877407796055,771.4840618747221
1.4200157779530882,8.152857690605252,116.89952635193686,-3456.263111622933
1.430015889065434,9.284551875605253,134.5939098704937,2085.15865611803
1.4400160001777798,10.536648890605251,109.56305311921483,-2701.9655740697926
1.4500161112901253,11.44508303310525,67.24503357466256,-3583.787633947917
1.460016222402471,12.044062525605248,55.14828298449311,-2302.5459002102234
1.4700163335148166,12.457271143105253,28.286917072429787,-5477.015992754964
1.4800164446271624,12.363314233105251,-17.181052847291994,2728.531352459134
1.4900165557395082,12.28081912060525,-17.144341130203657,-1564.5695562080339
1.5000166668518538,12.088032860605251,-21.09653696642954,-1918.8431395805328
1.5100167779641995,11.739614893105252,-43.76172087825444,-1811.5400428838993
1.5200168890765453,11.18063219810525,-55.169156377561194,2197.7557164197515
1.5300170001888909,10.710027798105251,-59.636994359367236,-4395.401804026108
1.5400171113012366,9.91400194810525,-102.7543516472972,-5240.966257142551
1.5500172224135822,8.784153315605248,-103.55854183674478,-1095.3778078651485
