t,x,v,a
0.5000055556172847,13.071406288995998,33.91377755106237,-3231.6115664626877
0.5100056667296303,13.396053503996,54.85540861368736,1107.5620745992273
0.520005777841976,13.789647866496,28.03286152030023,-1858.378545760725
0.5300058889543217,13.870325661496,-34.67860030293696,-9444.653984052247
0.5400060000666673,13.219782751496,-72.94785920922504,-1210.7624999680029
0.5500061111790131,12.359874303996,-108.83942778458709,-4599.612384688158
0.5600062222913588,11.101636391496,-123.2588001925576,1570.6838515827112
0.5700063334037044,9.872356301496,-136.73525907746216,-1879.7567831807828
0.5800064445160501,8.526909983996001,-138.62605331840336,-2095.300418242088
0.5900065556283959,7.109537391496,-131.12297843682848,1363.4348259430153
0.6000066667407415,5.835269888996001,-134.14938043476627,-928.960931079735
0.6100067778530872,4.468987616495999,-142.67575182125609,-939.6379563085175
0.6200068889654329,3.083329736496,-137.0756311705078,-3967.087822273508
0.6300070000777787,1.413493616496,-183.98398146082457,-1402.5040264748677
0.6400071111901243,-0.479560251004,-182.1048293405242,1460.3672281040417
0.65000722230247,-2.339002608504,-205.8288593622653,-2454.0680517454603
0.6600073334148157,-4.461628303504,-201.45068438419173,4681.204683995391
0.6700074445271613,-6.251390188504001,-168.46559638924123,3474.3558595556533
0.6800075556395071,-7.707490653504,-126.79725112599954,1879.1422093379297
0.6900076667518528,-8.866316031003999,-98.2029492189954,2000.5419177719177
0.7000077778641984,-9.780593683504,-89.02367708704082,38.91147903596902
0.7100078889765441,-10.590316123504,-72.15820235828687,-1179.8813737267155
0.7200080000888899,-11.400595358504,-80.21917091597493,1074.5351147937145
0.7300081112012355,-12.124890403504,-68.61764582324167,-800.7961854826062
0.7400082223135812,-12.867047693504,-70.6596612589301,1505.3064356884079
0.7500083334259269,-13.474914513504,-39.87676929486247,5231.806766939656
0.7600084445382727,-13.655370138504,-9.196415816466924,945.0778854191976
0.7700085556506183,-13.656386068504,21.85856712433315,5481.218168121601
0.780008666762964,-13.161558798503998,73.12011354526794,2308.9452080012998
0.7900087778753097,-12.350255393504,102.66229617014528,2521.278783148746
0.8000088889876553,-11.349789998504,109.01191124308298,2699.2670402880085
0.8100090001000011,-10.275239981004,93.71121575269945,-329.56885112532837
0.8200091112123468,-9.232983971004,108.50363889061623,-77.67839878459927
0.8300092223246924,-8.136735038504,112.87168560622445,810.5532624050866
0.8400093334370381,-6.881120723504,128.68710825235416,-1901.6566152600826
0.8500094445493839,-5.6685670085040005,117.30754956829901,2227.9418893555376
0.8600095556617295,-4.136375313504,189.50017541909972,2743.3694352186394
0.8700096667740752,-2.2472280885040004,158.87303047449387,-4063.1076447141786
0.8800097778864209,-0.460415636004,216.46565517432865,2026.3273572526596
0.8900098889987667,1.5986739539960002,195.13355257532436,-1092.9224936781757
0.9000100001111123,3.456340601496,163.55138061724523,-2402.686281081191
0.910010111223458,5.058112296496001,137.23100056916178,-3912.7178367655433
0.9200102223358037,6.460554998996,128.1318811716128,-6182.375767832273
0.9300103334481492,7.538634681495999,98.86997230755014,-1408.779868260248
0.9400104445604952,8.536914098996,114.12425118867759,3221.7103802440233
0.9500105556728408,9.780066566496,113.52284712101641,-857.8585736584428
0.9600106667851864,11.004142493996,124.80089743295434,-1892.7100828248804
0.970010777897532,12.113283118996,88.66976089448963,-6195.052717368282
0.980010889009878,12.800291786496,74.57784572306468,1716.2048802287518
0.9900110001222236,13.523316076496,54.78097719071161,-5525.2998635117465
1.000011111234569,13.729508093996,-10.537876786178003,-3366.6990707180803
1.0100112223469149,13.572589761496,-29.48716061124196,-4301.587495073392
1.0200113334592606,13.127894936496,-62.70660937715479,-3802.7918608560303
1.0300114445716062,12.456914708996,-59.70472010684671,145.44211164929402
1.040011555683952,11.844647253996,-62.46006049161542,-2967.7394553849936
1.0500116667962978,11.038062631496,-69.08980120201022,2197.700761391183
1.060011777908643,10.276296271496,-72.68226728528361,2204.3475636836174
1.070011889020989,9.439295693996,-114.13880777693475,-3515.4542337430557
1.0800120001333346,8.290756261496,-121.87289096671793,-2222.2752777811584
1.0900121112456804,6.919430886496,-171.82829090054997,-5766.559527097816
1.1000122223580262,5.096318623996,-187.56850250736045,-2.7069710941759695
1.1100123334703718,3.245402488996,-186.90492450554422,768.3667561495495
1.1200124445827175,1.4518103039960002,-187.2716453058234,-1686.9126124292197
1.130012555695063,-0.4018407910039999,-171.09106634202593,832.091696266154
1.1400126668074089,-2.156193238504,-154.97244118985634,7056.450631123273
1.1500127779197546,-3.4691900235040003,-123.25872031844733,591.4700060024006
1.1600128890321002,-4.819460336004,-148.79377584244662,215.67058849025852
1.170013000144446,-6.226509818504001,-131.53171077030538,319.9833891401795
1.1800131112567918,-7.697296563504,-163.9363498397588,931.5993911961705
1.190013222369137,-9.221669118504,-149.48065421039541,2807.582895730935
1.200013333481483,-10.433054161004,-100.95515388860554,2337.766561265589
1.2100134445938286,-11.359818991004,-98.85319536895577,-2285.7715104804647
1.2200135557061744,-12.319022178504,-76.03365567221545,2801.5407112518824
1.2300136668185202,-12.946495323504,-36.628377638501206,6165.129451090024
1.2400137779308658,-13.077190816004,-10.153589681083531,-614.1909010858184
1.2500138890432115,-13.056767541004,24.150244285970984,801.441639888819
1.260014000155557,-12.882081871004,28.116768337990607,3056.6993847147137
1.2700141112679029,-12.516981163504,34.19452043166325,90.64896679459343
1.2800142223802486,-12.104839743504,51.34064616703836,662.8727879983162
1.2900143334925942,-11.642104453504,46.89768765878807,3108.1348166861144
1.30001444460494,-10.981639673504,80.91262933579469,2650.272691569371
1.3100145557172858,-10.088421286004,98.21022788811956,4796.771397053224
1.320014666829631,-8.885464286004,130.7137196092035,3611.8879344837587
1.330014777941977,-7.432757683504001,153.85856594138522,3117.7064977296213
1.3400148890543226,-5.7933402635040006,168.91348991258758,1408.9773576193766
