t,x,v,a
0.5000083334722245,13.726541492201124,-36.70507711351911,-3250.7254460258537
0.5100085001416691,13.093902637201126,-81.26140212072505,87.94264975485021
0.5200086668111136,12.396501819701124,-60.121403959900135,-1293.5420683530738
0.530008833480558,11.630282947201124,-76.71350417028748,-1015.271119283303
0.5400090001500025,10.686751302201124,-89.63137924378134,6375.043749479146
0.550009166819447,9.969798784701124,-95.47248364041911,-5507.492637322432
0.5600093334888915,8.886358387201124,-118.39741005194423,-4189.9634998083275
0.570009500158336,7.424595692201126,-154.2874978738439,-192.58227418045863
0.5800096668277804,5.786091737201126,-169.27069939965372,-1586.913445312297
0.590009833497225,3.941947987201125,-190.73932745822526,596.8518919395501
0.6000100001666695,2.114547262201125,-170.72656350985025,1032.7331809499956
0.610010166836114,0.3980964397011249,-180.491504633119,-3009.9821210042683
0.6200103335055585,-1.4638596977988751,-175.03505907539392,3304.5919129323665
0.6300105001750029,-3.0441120777988746,-159.22151338888148,-3281.631315804734
0.6400106668444474,-4.616571987798875,-121.72030766939395,4039.8110987634536
0.6500108335138919,-5.9298072302988745,-149.48807399057512,-1461.6428523535324
0.6600110001833365,-7.332649027798875,-130.6040243549794,213.0589541069712
0.670011166852781,-8.686023967798876,-147.38270608062498,-2193.076033137906
0.6800113335222254,-10.090193430298877,-126.56707413860636,767.6954470120181
0.6900115001916699,-11.284982860298877,-103.94380919930632,636.2793526580899
0.7000116668611144,-12.333615670298876,-86.51758564120655,4999.189243692481
0.7100118335305589,-12.960966442798876,-47.455019569825026,-111.79584837855691
0.7200120002000033,-13.466278332798876,-28.096470842681356,6574.432215530681
0.7300121668694478,-13.504611767798876,4.973748352812436,1330.0979497932613
0.7400123335388924,-13.357705640298878,26.400347486874807,1881.5795978621563
0.7500125002083369,-13.037482250298876,36.92836976691274,464.2804610977446
0.7600126668777814,-12.689823862798876,38.46098347292468,3268.605150021175
0.7700128335472258,-12.104478407798876,64.11624125316871,-1434.279039503468
0.7800130002166703,-11.535599927798875,74.25256231166895,6673.415809745027
0.7900131668861148,-10.554368390298876,90.80037426020613,-1520.7934931161071
0.8000133335555593,-9.558570507798876,120.18584036927496,3396.7427661604597
0.8100135002250037,-8.217785900298875,151.0591961797693,1649.4667601497204
0.8200136668944483,-6.658489175298875,164.87049686258763,3007.1787144538357
0.8300138335638928,-4.841889217798875,189.37782827525655,-894.3706119009912
0.8400140002333373,-3.055747780298875,170.51128184793782,93.9144006917195
0.8500141669027818,-1.324730710298875,175.4312452221815,2477.136770459998
0.8600143335722262,0.419357697201125,144.3199911267252,-3792.5180170722742
0.8700145002416707,1.8831351572011248,140.31604598525647,-1079.3290152166992
0.8800146669111152,3.324230089701125,140.34468950785646,-2724.970790369469
0.8900148335805597,4.744375354701125,173.0827778639532,5619.496266274251
0.9000150002500042,6.466886342201124,157.3235192726412,-1969.6732175850448
0.9100151669194488,8.068248644701125,171.91071652364008,-1293.9300116710801
0.9200153335888932,9.566688434701124,147.59080211230003,-1497.180642730902
0.9300155002583376,10.813700764701125,112.97902073493947,268.17075450108314
0.9400156669277822,11.875290882201124,82.04334096319235,-3483.4081334924012
0.9500158335972266,12.618321277201124,68.73756297985483,-1022.999049179356
